X;Y
7,639;4,553
7,64;7,345
7,643;5,772
7,644;7,87
7,652;3,748
7,652;7,271
7,652;7,302
7,653;5,06
7,656;8,622
7,657;5,814
7,658;3,587
7,661;5,056
7,665;6,188
7,67;8,647
7,672;4,191
7,674;5,677
7,675;5,944
7,676;7,568
7,676;8,71
7,677;3,288
7,679;4,937
7,679;6,653
7,68;3,489
7,681;6,29
7,683;6,331
7,684;6,615
7,686;3,049
7,686;6,057
7,687;5,825
7,687;6,935
7,689;3,203
7,689;8,393
7,69;3,421
7,695;3,772
7,697;8,974
7,699;6,69
7,701;3,747
7,702;5,379
7,704;3,52
7,704;5,287
7,705;3,391
7,709;6,864
7,711;3,879
7,713;6,426
7,715;3,868
7,716;3,742
7,717;8,647
7,72;3,796
7,72;3,982
7,72;4,69
7,72;6,731
7,725;7,937
7,726;5,529
7,727;6,476
7,729;4,277
7,732;4,101
7,733;6,099
7,735;5,525
7,737;6,975
7,739;4,158
7,739;7,673
7,744;5,316
7,745;5,63
7,749;6,186
7,749;7,909
7,752;3,518
7,752;7,61
7,755;4,215
7,755;5,155
7,757;7,257
7,758;7,044
7,759;7,08
7,759;7,844
7,763;6,361
7,764;6
7,765;7,916
7,767;5,554
7,77;5,808
7,77;8,623
7,772;5,89
7,772;6,679
7,772;7,24
7,774;3,593
7,774;4,648
7,779;5,812
7,78;6,266
7,783;8,312
7,785;3,365
7,785;5,324
7,786;5,264
7,786;7,036
7,786;7,514
7,787;6,296
7,79;3,939
7,79;6,238
7,791;4,095
7,792;3,422
7,792;7,779
7,793;5,667
7,793;5,801
7,795;6,509
7,797;4,484
7,798;5,12
7,798;5,583
7,802;4,543
7,804;5,237
7,805;6,691
7,805;7,008
7,806;5,669
7,808;6,695
7,81;7,641
7,811;7,593
7,815;4,531
7,817;7,956
7,818;4,718
7,818;6,839
7,818;7,334
7,819;3,324
7,819;6,223
7,819;7,528
7,821;7,352
7,821;7,589
7,821;7,712
7,822;6,84
7,822;8,761
7,823;4,178
7,824;4,927
7,824;6,985
7,825;8,153
7,828;3,764
7,829;8,495
7,832;6,621
7,833;5,533
7,835;3,024
7,835;3,202
7,835;6,541
7,839;7,222
7,841;3,094
7,843;5,845
7,845;6,374
7,846;7,704
7,847;5,905
7,851;4,187
7,857;7,948
7,858;5,135
7,859;4,231
7,86;6,08
7,865;4,903
7,866;6,457
7,867;3,12
7,867;3,375
7,868;5,136
7,869;7,725
7,87;7,796
7,87;8,361
7,872;4,89
7,872;6,709
7,872;8,53
7,873;3,172
7,873;3,606
7,873;7,842
7,875;3,078
7,875;5,463
7,877;3,064
7,879;8,946
7,88;4,547
7,881;4,19
7,881;4,7
7,882;6,072
7,885;6,103
7,887;4,169
7,887;7,157
7,888;6,805
7,89;8,956
7,891;6,445
7,892;3,952
7,895;4,281
7,895;5,395
7,896;4,36
7,896;4,807
7,896;8,37
7,897;3,866
7,898;8,773
7,899;7,361
7,9;7,159
7,903;3,657
7,903;7,549
7,904;6,82
7,905;4,86
7,905;7,662
7,908;3,719
7,909;3,73
7,909;5,86
7,914;3,125
7,914;4,244
7,915;4,628
7,916;6,811
7,917;6,625
7,917;7,002
7,92;7,593
7,92;8,845
7,921;4,446
7,921;7,202
7,921;7,353
7,921;7,617
7,93;6,725
7,933;4,701
7,935;6,077
7,935;6,122
7,936;3,238
7,936;6,831
7,937;4,265
7,937;4,639
7,938;6,151
7,939;4,059
7,939;8,317
7,942;6,556
7,943;6,444
7,945;4,263
7,947;4,057
7,947;5,612
7,948;6,274
7,95;8,917
7,954;8,806
7,956;5,763
7,956;6,336
7,957;3,215
7,957;7,576
7,961;3,588
7,961;8,207
7,962;8,1
7,964;3,645
7,965;3,224
7,965;3,968
7,968;3,19
7,969;3,561
7,969;5,373
7,969;7,644
7,97;3,881
7,97;5,505
7,974;3,14
7,975;4,128
7,975;5,59
7,978;3,464
7,979;3,509
7,979;4,707
7,979;4,911
7,979;5,84
7,979;6,345
7,979;7,666
7,98;4,535
7,98;7,569
7,982;8,614
7,984;4,036
7,989;5,685
7,989;7,254
7,991;4,167
7,991;6,456
7,991;7,248
7,991;7,935
7,993;4,562
7,994;6,393
7,996;3,406
7,999;5,393
8;6,107
8,001;4,275
8,006;7,367
8,006;7,512
8,01;4,928
8,01;6,477
8,012;7,006
8,013;3,378
8,014;8,134
8,019;3,452
8,019;5,247
8,021;5,346
8,022;5,025
8,022;7,361
8,023;4,615
8,025;6,603
8,031;3,858
8,031;4,109
8,031;8,771
8,034;5,46
8,035;7,864
8,037;3,231
8,04;5,198
8,04;7,765
8,041;8,75
8,043;5,156
8,045;5,971
8,048;8,092
8,049;6,32
8,05;4,917
8,052;6,899
8,059;8,583
8,061;8,581
8,062;4,156
8,064;7,171
8,068;3,423
8,069;4,922
8,071;7,052
8,072;4,354
8,072;5,93
8,074;3,375
8,074;8,962
8,075;5,383
8,075;7,535
8,076;8,401
8,079;5,479
8,08;5,158
8,08;5,517
8,081;3,898
8,081;6,916
8,083;4,276
8,086;4,847
8,088;3,439
8,09;7,589
8,092;6,695
8,094;4,117
8,094;7,352
8,096;4,858
8,096;5,491
8,098;4,723
8,099;6,414
8,103;6,607
8,104;4,943
8,106;6,337
8,107;3,924
8,109;5,012
8,112;4,325
8,113;3,946
8,113;4,117
8,115;3,925
8,116;6,039
8,117;8,143
8,12;3,672
8,12;5,501
8,12;6,215
8,124;5,541
8,127;5,913
8,127;6,934
8,13;6,28
8,132;6,104
8,136;4,489
8,14;8,273
8,142;5,666
8,142;8,905
8,147;4,257
8,148;3,574
8,148;4,601
8,151;3,792
8,161;4,073
8,162;7,446
8,163;5,234
8,164;5,427
8,166;6,37
8,166;6,936
8,167;6,56
8,17;4,268
8,17;5,005
8,173;5,028
8,173;8,242
8,175;3,202
8,175;6,287
8,175;7,134
8,176;5,417
8,176;6,264
8,178;3,666
8,178;5,545
8,179;4,075
8,18;3,105
8,18;7,686
8,183;4,92
8,188;4,81
8,188;6,425
8,188;8,709
8,189;3,774
8,189;4,513
8,192;4,045
8,193;7,513
8,2;7,804
8,201;6,525
8,202;8,654
8,203;7,66
8,206;5,885
8,207;7,691
8,208;7,759
8,209;8,656
8,21;3,265
8,211;4,216
8,211;8,617
8,212;7,412
8,216;7,58
8,217;7,818
8,217;8,643
8,22;3,067
8,222;3,993
8,223;7,222
8,224;3,859
8,225;5,508
8,226;3,516
8,227;6,45
8,229;4,578
8,23;4,167
8,23;7,882
8,231;5,888
8,233;7,102
8,234;5,12
8,234;6,208
8,235;5,178
8,239;7,939
8,241;4,408
8,241;5,611
8,245;6,792
8,245;8,317
8,25;7,357
8,251;4,989
8,252;5,952
8,252;8,035
8,252;8,683
8,256;6,759
8,257;8,694
8,259;6,143
8,259;6,989
8,26;4,048
8,26;5,994
8,261;3,918
8,264;4,529
8,264;6,899
8,27;6,384
8,272;6,779
8,272;7,181
8,274;4,985
8,274;8,875
8,275;8,285
8,278;4,274
8,279;8,021
8,283;4,629
8,284;7,72
8,289;3,627
8,293;3,784
8,296;6,632
8,297;7,618
8,298;6,08
8,299;8,807
8,301;4,167
8,301;7,961
8,302;4,874
8,302;4,972
8,302;7,065
8,303;7,321
8,303;8,259
8,304;3,886
8,305;8,62
8,306;5,023
8,312;3,923
8,312;7,565
8,316;4,033
8,317;7,087
8,318;3,945
8,319;3,869
8,32;8,199
8,325;4,779
8,325;6,575
8,33;7,72
8,334;3,638
8,335;8,574
8,336;7,354
8,337;5,684
8,337;6,701
8,338;7,101
8,34;3,49
8,344;3,853
8,344;6,805
8,345;6,167
8,347;3,175
8,347;8,13
8,348;5,086
8,35;4,52
8,353;7,742
8,354;3,162
8,356;3,676
8,356;4,55
8,36;8,516
8,362;5,414
8,364;3,726
8,366;7,018
8,367;4,889
8,367;4,909
8,368;5,68
8,369;7,24
8,374;5,511
8,378;6,499
8,379;5,794
8,379;7,468
8,381;4,265
8,382;3,784
8,383;4,13
8,385;4,606
8,385;7
8,386;3,222
8,387;4,333
8,388;3,222
8,388;3,839
8,389;7,62
8,391;5,087
8,392;7,225
8,393;7,78
8,396;5,076
8,396;6,745
8,397;3,627
8,398;4,677
8,4;5,666
8,402;7,212
8,404;7,796
8,406;4,015
8,406;6,634
8,407;7,778
8,408;3,534
8,41;5,842
8,413;5,505
8,413;6,304
8,413;8,495
8,414;7,335
8,415;3,632
8,417;7,982
8,418;5,264
8,418;5,317
8,419;6,898
8,42;3,691
8,42;3,776
8,421;3,417
8,423;4,538
8,424;4,049
8,424;5,206
8,425;4,908
8,432;4,521
8,433;8,314
8,433;8,807
8,434;8,7
8,435;3,271
8,439;8,3
8,441;4,439
8,442;5,26
8,443;4,041
8,446;5,82
8,446;7,896
8,447;3,14
8,447;6,905
8,449;8,834
8,451;3,646
8,452;3,805
8,452;6,024
8,453;3,608
8,453;8,059
8,453;8,305
8,454;5,746
8,455;6,591
8,457;7,075
8,458;5,989
8,458;6,421
8,458;7,565
8,459;3,502
8,461;7,018
8,462;6,934
8,464;3,613
8,464;8,636
8,465;3,479
8,466;3,091
8,467;4,152
8,467;7,922
8,467;8,254
8,468;5,944
8,47;4,486
8,473;3,643
8,475;7,069
8,476;8,466
8,477;6,433
8,481;5,709
8,483;5,646
8,485;6,635
8,486;8,723
8,487;3,53
8,489;4,616
8,489;5,374
8,489;5,82
8,491;6,241
8,494;8,322
8,496;7,308
8,498;6,027
8,498;7,703
8,498;8,59
8,499;3,269
8,499;3,587
8,501;6,136
8,502;7,964
8,504;8,524
8,505;4,81
8,508;7,805
8,512;7,799
8,52;5,958
8,521;3,831
8,521;4,53
8,522;4,356
8,524;3,635
8,527;7,421
8,53;4,037
8,531;7,23
8,533;7,624
8,535;7,338
8,536;4,382
8,536;5,212
8,537;4,628
8,54;7,12
8,54;7,326
8,541;7,831
8,542;4,043
8,545;3,828
8,545;4,158
8,545;6,097
8,545;6,939
8,546;5,633
8,548;5,203
8,55;7,682
8,551;7,843
8,551;8,009
8,552;5,948
8,552;8,551
8,553;5,854
8,553;7,62
8,553;8,308
8,555;3,12
8,555;4,787
8,559;8,526
8,56;8,583
8,561;8,265
8,562;3,136
8,563;7,886
8,564;7,302
8,566;5,079
8,566;5,395
8,566;6,292
8,567;8,91
8,568;3,684
8,57;3,551
8,571;4,313
8,572;3,929
8,574;4,416
8,577;6,592
8,578;6,789
8,579;3,9
8,579;8,093
8,581;6,301
8,584;5,449
8,585;6,297
8,585;7,315
8,586;3,088
8,587;5,483
8,587;8,495
8,59;7,261
8,591;5,892
8,591;8,837
8,593;4,427
8,594;7,964
8,596;5,384
8,6;3,373
8,6;3,844
8,602;4,848
8,603;7,981
8,605;7,567
8,608;7,787
8,609;6,734
8,61;6,354
8,61;7,155
8,614;3,47
8,616;6,545
8,618;6,921
8,619;8,26
8,621;7,104
8,622;5,484
8,623;5,623
8,624;8,706
8,625;5,452
8,627;5,548
8,628;4,117
8,628;8,71
8,629;8,239
8,629;8,529
8,63;4,58
8,631;6,282
8,633;5,37
8,636;6,609
8,637;6,195
8,64;3,11
8,641;7,809
8,643;7,231
8,645;3,158
8,649;8,281
8,653;8,678
8,654;3,307
8,654;3,894
8,655;7,273
8,659;4,639
8,659;7,753
8,665;3,41
8,666;4,274
8,668;4,802
8,67;5,087
8,671;3,648
8,673;5,872
8,673;6,638
8,675;7,052
8,676;4,343
8,678;5,635
8,68;5,853
8,685;4,888
8,686;3,222
8,686;6,337
8,688;5,361
8,688;6,198
8,689;8,103
8,692;6,802
8,693;7,352
8,694;6,487
8,696;5,664
8,697;8,453
8,698;4,874
8,7;3,232
8,701;5,48
8,703;6,611
8,704;8,057
8,705;4,591
8,705;8,574
8,706;4,494
8,706;7,853
8,71;5,761
8,713;4,966
8,717;5,312
8,718;5,494
8,722;5,544
8,723;5,443
8,727;7,272
8,728;5,49
8,728;8,655
8,73;5,691
8,732;6,905
8,733;3,842
8,734;4,195
8,734;5,274
8,736;5,868
8,738;8,252
8,739;7,764
8,74;8,724
8,741;5,814
8,742;6,473
8,745;7,677
8,747;4,013
8,747;8,434
8,748;3,488
8,749;4,602
8,75;7,038
8,754;4,653
8,755;4,197
8,755;4,438
8,757;4,413
8,758;3,464
8,759;3,398
8,759;5,062
8,76;7,342
8,764;5,171
8,764;6,161
8,765;7,91
8,767;3,24
8,767;5,581
8,769;5,324
8,77;5,318
8,771;6,684
8,774;4,615
8,776;8,586
8,777;6,678
8,778;4,222
8,78;3,207
8,781;3,151
8,784;4,092
8,784;5,522
8,786;5,865
8,786;6,593
8,787;5,238
8,787;5,95
8,788;4,394
8,788;8,106
8,788;8,869
8,79;8,168
8,793;6,059
8,798;8,005
8,8;4,437
8,8;4,468
8,8;4,59
8,805;4,295
8,805;6,047
8,805;8,323
8,807;8,163
8,808;5,467
8,809;6,776
8,811;7,065
8,815;5,143
8,815;6,923
8,816;3,505
8,816;7,732
8,816;7,82
8,818;5,47
8,821;5,721
8,821;8,358
8,823;6,474
8,825;3,502
8,827;6,699
8,829;5,669
8,832;3,777
8,836;7,822
8,837;7,278
8,839;7,087
8,841;3,832
8,844;6,694
8,845;3,967
8,846;4,478
8,847;5,38
8,849;5,033
8,852;3,618
8,852;4,988
8,856;8,74
8,857;8,729
8,858;7,128
8,859;8,074
8,863;3,305
8,864;4,63
8,865;7,192
8,872;3,831
8,873;4,544
8,875;5,928
8,879;6,004
8,883;4,758
8,886;6,649
8,891;6,592
8,893;3,966
8,901;6,325
8,901;8,76
8,903;5,243
8,903;6,832
8,903;6,882
8,908;6,096
8,908;7,396
8,912;7,378
8,913;8,503
8,914;5,161
8,915;4,729
8,919;7,448
8,92;6,011
8,921;5,933
8,921;6,604
8,922;6,236
8,928;3,95
8,928;4,119
8,929;4,492
8,932;7,428
8,934;6,95
8,936;5,945
8,937;3,978
8,937;4,91
8,941;4,129
8,943;4,105
8,943;7,546
8,943;8,158
8,944;4,976
8,944;5,386
8,945;3,171
8,945;7,484
8,947;4,787
8,947;5,176
8,948;6,328
8,952;4,273
8,952;4,278
8,952;6,054
8,953;6,671
8,955;5,001
8,955;5,91
8,956;4,512
8,956;4,782
8,958;7,055
8,958;8,44
8,961;7,701
8,963;5,459
8,964;4,935
8,966;3,821
8,966;6,976
8,968;6,946
8,97;6,53
8,975;4,202
8,976;5,874
8,979;5,385
8,981;6,872
8,982;7,472
8,983;6,735
8,983;6,855
8,985;7,017
8,988;3,356
8,988;3,625
8,988;5,631
8,994;5,079
8,996;4,687
8,997;3,335
8,997;5,807
8,997;7,977
8,999;5,848
9,002;7,483
9,008;6,762
9,01;4,959
9,018;4,551
9,019;4,478
9,021;3,331
9,021;7,068
9,027;3,237
9,029;4,28
9,03;6,958
9,033;8,253
9,035;7,003
9,038;3,655
9,039;5,423
9,04;4,538
9,041;7,468
9,044;6,469
9,045;5,038
9,045;7,596
9,05;5,7
9,051;6,649
9,056;5,68
9,057;3,561
9,061;6,061
9,061;8,625
9,065;5,73
9,066;5,267
9,067;6,632
9,069;4,528
9,07;8,616
9,074;6,137
9,077;3,532
9,077;3,898
9,078;3,929
9,085;4,131
9,085;4,76
9,087;8,269
9,089;5,746
9,091;4,156
9,092;4,967
9,092;7,391
9,096;5,072
9,099;8,751
9,101;4,776
9,102;3,909
9,102;8,767
9,106;4,975
9,107;5,32
9,111;5,325
9,113;5,224
9,116;8,705
9,118;3,233
9,118;4,378
9,123;4,203
9,123;6,694
9,127;4,909
9,129;8,382
9,13;3,734
9,13;7,814
9,131;3,814
9,132;3,274
9,132;6,142
9,133;4,589
9,133;6,662
9,134;6,506
9,136;6,91
9,137;4,418
9,137;8,382
9,138;7,872
9,14;6,5
9,141;7,509
9,143;6,849
9,151;6,594
9,159;7,346
9,159;8,085
9,162;5,547
9,163;5,294
9,164;4,319
9,166;5,334
9,166;8,696
9,168;4,763
9,168;8,353
9,175;6,015
9,176;7,292
9,177;3,669
9,177;4,44
9,177;5,787
9,178;5,588
9,18;5,443
9,182;6,454
9,183;4,353
9,188;7,474
9,192;7,048
9,192;7,404
9,194;3,577
9,194;4,183
9,198;3,418
9,199;7,936
9,204;3,47
9,204;7,58
9,206;4,285
9,209;5,631
9,216;4,426
9,217;4,661
9,218;5,669
9,219;4,164
9,219;4,669
9,221;7,523
9,223;6,187
9,224;7,079
9,226;4,488
9,226;6,707
9,227;4,639
9,236;5,888
9,236;6,444
9,238;3,61
9,241;7,957
9,242;5,146
9,243;8,049
9,248;8,076
9,255;5,087
9,257;4,283
9,257;6,522
9,257;7,979
9,259;4,924
9,261;5,136
9,262;5,667
9,263;3,363
9,263;8,1
9,264;3,431
9,266;5,676
9,268;6,635
9,271;7,725
9,277;3,834
9,281;6,247
9,284;7,993
9,286;5,83
9,288;3,493
9,289;7,631
9,29;4,787
9,293;7,002
9,295;6,651
9,296;4,97
9,296;5,104
9,297;4,288
9,297;4,292
9,297;5,256
9,297;5,317
9,297;6,079
9,298;7,707
9,301;4,618
9,302;4,49
9,304;5,591
9,311;6,764
9,314;4,532
9,317;4,681
9,318;5,183
9,318;6,378
9,32;7,433
9,324;5,356
9,329;7,524
9,333;5,645
9,335;3,426
9,338;7,982
9,339;4,069
9,347;5,583
9,349;4,47
9,352;4,344
9,352;6,578
9,357;6,541
9,361;6,177
9,363;4,454
9,375;5,072
9,375;6,688
9,376;7,985
9,377;5,923
9,377;6,543
9,379;8,239
9,381;8,494
9,384;6,556
9,388;4,935
9,391;6,052
9,395;5,098
9,396;5,997
9,404;6,4
9,405;5,073
9,409;6,556
9,412;8,454
9,414;5,611
9,416;6,266
9,417;4,358
9,421;5,388
9,422;6,39
9,424;4,768
9,433;5,606
9,435;3,931
9,435;6,346
9,438;7,18
9,44;7,496
9,443;6,715
9,444;5,925
9,445;4,93
9,446;4,904
9,451;3,458
9,454;4,012
9,456;5,954
9,457;8,258
9,459;5,142
9,46;5,527
9,461;4,25
9,463;3,502
9,464;7,572
9,467;6,093
9,47;6,891
9,476;6,948
9,484;4,618
9,484;5,361
9,493;6,358
9,503;6,604
9,506;5,76
9,509;5,6
9,51;4,335
9,512;5,498
9,514;8,068
9,516;6,128
9,517;4,029
9,521;8,062
9,523;7,536
9,525;4,505
9,529;5,545
9,537;5,621
9,538;5,517
9,538;8,09
9,539;6,277
9,54;7,795
9,543;6,464
9,547;4,481
9,548;7,873
9,549;4,666
9,549;8,073
9,55;4,574
9,55;4,726
9,552;7,631
9,558;5,933
9,558;7,285
9,561;8,301
9,567;6,988
9,568;7,471
9,571;4,303
9,574;6,32
9,577;5,62
9,581;3,662
9,582;6,024
9,584;7,068
9,584;7,18
9,591;6,294
9,603;6,659
9,603;8,46
9,604;7,829
9,615;4,986
9,617;6,564
9,618;5,679
9,619;4,251
9,62;6,224
9,62;7,896
9,62;7,929
9,624;7,036
9,625;3,646
9,628;6,823
9,631;4,534
9,636;8,166
9,638;8,142
9,646;6,998
9,648;6,533
9,65;5,69
9,654;3,582
9,661;7,864
9,666;7,387
9,666;8,12
9,669;6,904
9,67;5,975
9,674;7,899
9,675;4,233
9,678;5,439
9,679;6,398
9,688;8,021
9,692;5,481
9,693;6,64
9,696;5,01
9,7;4,173
9,7;4,358
9,7;7,95
9,706;4,908
9,708;7,8
9,709;4,045
9,709;7,715
9,711;7,565
9,712;5,819
9,712;7,739
9,712;7,919
9,715;6,596
9,721;3,555
9,721;7,859
9,724;6,72
9,726;5,319
9,727;6,707
9,73;4,604
9,731;4,58
9,732;6,827
9,733;6,033
9,734;3,647
9,735;5,854
9,737;7,495
9,741;7,652
9,744;5,283
9,745;7,978
9,749;3,686
9,749;7,507
9,751;6,659
9,752;6,088
9,758;4,388
9,759;8,273
9,76;4,054
9,76;4,435
9,76;4,844
9,761;5,117
9,761;6,622
9,762;7,983
9,764;3,653
9,772;6,969
9,773;6,397
9,774;5,726
9,774;7,995
9,777;4,938
9,78;8,15
9,782;4,432
9,786;3,922
9,787;5,693
9,79;4,587
9,79;8,212
9,791;7,485
9,8;5,239
9,806;5,903
9,806;5,945
9,807;4,926
9,808;4,361
9,808;7,459
9,809;3,629
9,824;6,166
9,825;4,377
9,827;6,068
9,827;6,745
9,828;5,055
9,828;6,01
9,832;4,078
9,832;4,252
9,833;7,894
9,843;4,435
9,844;3,66
9,844;6,401
9,848;4,911
9,852;6,921
9,854;6,936
9,856;5,877
9,861;8,25
9,862;4,726
9,867;6,739
9,867;7,78
9,868;7,524
9,87;5,187
9,87;7,068
9,871;4,977
9,875;5,196
9,882;3,753
9,882;4,825
9,888;4,692
9,897;6,714
9,898;5,827
9,904;3,998
9,906;5,474
9,909;4,723
9,911;5,835
9,911;7,506
9,912;8,13
9,916;7,883
9,917;7,661
9,921;4,722
9,925;6,776
9,926;6,9
9,928;4,006
9,928;5,594
9,932;6,976
9,937;5,012
9,939;5,231
9,941;5,388
9,942;7,834
9,946;6,374
9,946;7,777
9,947;5,218
9,947;5,645
9,95;5,437
9,95;7,828
9,951;7,401
9,954;6,579
9,959;5,27
9,972;4,873
9,977;7,202
9,977;7,235
9,986;3,863
9,987;7,079
9,991;4,595
9,993;5,108
9,998;5,207
9,999;5,198
10,003;4,509
10,015;5,511
10,016;5,873
10,019;6,003
10,024;6,416
10,026;7,971
10,027;6,734
10,036;5,829
10,048;7,489
10,05;6,094
10,052;5,039
10,055;5,718
10,058;6,068
10,068;6,042
10,069;5,186
10,07;6,922
10,074;5,922
10,075;4,513
10,075;7,778
10,077;4,618
10,078;5,221
10,086;5,295
10,087;4,125
10,087;4,905
10,094;6,955
10,102;4,546
10,104;7,317
10,105;6,843
10,107;4,447
10,109;7,922
10,112;4,252
10,113;7,565
10,118;6,145
10,13;6,337
10,138;6,68
10,143;4,054
10,144;5,288
10,144;7,114
10,15;4,51
10,153;4,357
10,158;7,849
10,162;5,562
10,163;5,291
10,167;7,52
10,169;4,285
10,175;4,663
10,178;7,851
10,179;6,455
10,181;7,24
10,182;7,377
10,188;6,715
10,188;6,932
10,19;7,999
10,194;6,968
10,196;7,993
10,199;4,163
10,199;5,358
10,201;7,046
10,202;7,736
10,209;6,911
10,211;4,822
10,212;5,875
10,214;7,342
10,22;7,909
10,223;4,568
10,23;7,08
10,232;6,434
10,236;7,036
10,236;7,526
10,238;5,331
10,238;7,26
10,239;4,648
10,245;6,772
10,249;7,025
10,252;5,766
10,252;6,599
10,26;4,07
10,261;7,258
10,268;5,395
10,268;5,593
10,268;7,886
10,269;7,328
10,27;6,073
10,27;7,564
10,271;5,748
10,276;4,418
10,278;4,195
10,278;5,226
10,278;5,961
10,287;6,74
10,289;7,213
10,29;4,953
10,294;4,255
10,299;4,117
10,299;7,387
10,3;4,766
10,301;5,907
10,304;4,667
10,305;5,333
10,309;6,143
10,311;5,293
10,315;6,325
10,315;7,224
10,317;4,22
10,319;6,395
10,322;4,888
10,322;5,593
10,326;6,151
10,326;7,215
10,332;4,352
10,338;5,772
10,359;4,43
10,36;6,226
10,36;6,902
10,365;6,219
10,376;5,433
10,38;5,437
10,384;4,637
10,39;7,452
10,396;6,734
10,398;5,732
10,399;7,2
10,402;5,641
10,406;7,624
10,421;5,833
10,423;4,779
10,424;4,789
10,425;5,554
10,426;6,535
10,428;6,399
10,431;6,932
10,435;7,653
10,436;7,206
10,441;6,445
10,447;6,12
10,452;4,34
10,458;5,1
10,461;5,627
10,462;4,476
10,467;4,989
10,476;5,821
10,477;5,129
10,479;4,781
10,48;5,154
10,483;7,437
10,486;6,17
10,489;5,943
10,489;6,656
10,497;6,466
10,499;5,56
10,503;5,208
10,505;4,866
10,508;4,922
10,508;5,994
10,52;6,498
10,522;7,604
10,528;5,213
10,528;6,983
10,537;5,303
10,545;5,408
10,551;4,833
10,556;4,734
10,556;6,62
10,561;6,028
10,569;6,278
10,571;5,058
10,571;7,313
10,574;5,989
10,584;5,416
10,588;5,952
10,592;7,483
10,594;7,329
10,597;5,645
10,598;7,127
10,606;5,103
10,617;7,387
10,622;6,889
10,643;4,641
10,643;6,202
10,657;5,613
10,658;5,234
10,659;5,331
10,659;5,92
10,662;5
10,669;5,212
10,682;5,207
10,691;5,633
10,694;5,02
10,694;6,954
10,699;6,651
10,707;7,233
10,709;5,169
10,714;5,304
10,727;5,336
10,733;6,202
10,734;6,946
10,747;5,163
10,747;7,046
10,748;6,399
10,749;5,233
10,752;5,043
10,763;5,199
10,765;6,461
10,771;6,359
10,772;6,676
10,782;5,147
10,797;5,418
10,8;5,205
10,804;6,049
10,807;6,671
10,845;5,147
10,845;5,77
10,859;6,55
10,862;6,631
10,873;5,771
10,874;6,365
10,883;5,726
10,891;5,563
10,932;5,539
10,945;6,291
10,951;6,037
10,953;5,641
10,971;6,19
